olmoe_instruct,64,8,free,,gsm8k_cot_zeroshot,sample_len,200.000000,200,640,16
olmoe_instruct,64,8,free,,gsm8k_cot_zeroshot,"exact_match,strict-match",0.000000,200,640,16
olmoe_instruct,64,8,free,,gsm8k_cot_zeroshot,"exact_match,flexible-extract",0.690000,200,640,16
olmoe_instruct,64,8,free,,ifeval,sample_len,200.000000,200,640,28
olmoe_instruct,64,8,free,,ifeval,"prompt_level_strict_acc,none",0.580000,200,640,28
olmoe_instruct,64,8,free,,ifeval,"inst_level_strict_acc,none",0.682390,200,640,28
olmoe_instruct,64,8,free,,ifeval,"prompt_level_loose_acc,none",0.630000,200,640,28
olmoe_instruct,64,8,free,,ifeval,"inst_level_loose_acc,none",0.732704,200,640,28
olmoe_instruct,64,8,free,,humaneval_instruct,sample_len,164.000000,full,640,57
olmoe_instruct,64,8,free,,humaneval_instruct,"pass@1,create_test",0.371951,full,640,57
olmoe_instruct,64,8,free,,mmlu_flan_cot_fewshot,sample_len,228.000000,4,640,53
olmoe_instruct,64,8,free,,mmlu_flan_cot_fewshot,"exact_match,get-answer",0.473684,4,640,53
olmoe_instruct,64,8,R8,8,gsm8k_cot_zeroshot,sample_len,200.000000,200,640,54
olmoe_instruct,64,8,R8,8,gsm8k_cot_zeroshot,"exact_match,strict-match",0.120000,200,640,54
olmoe_instruct,64,8,R8,8,gsm8k_cot_zeroshot,"exact_match,flexible-extract",0.405000,200,640,54
olmoe_instruct,64,8,R8,8,ifeval,sample_len,200.000000,200,640,67
olmoe_instruct,64,8,R8,8,ifeval,"prompt_level_strict_acc,none",0.490000,200,640,67
olmoe_instruct,64,8,R8,8,ifeval,"inst_level_strict_acc,none",0.635220,200,640,67
olmoe_instruct,64,8,R8,8,ifeval,"prompt_level_loose_acc,none",0.540000,200,640,67
olmoe_instruct,64,8,R8,8,ifeval,"inst_level_loose_acc,none",0.669811,200,640,67
olmoe_instruct,64,8,R8,8,humaneval_instruct,sample_len,164.000000,full,640,170
olmoe_instruct,64,8,R8,8,humaneval_instruct,"pass@1,create_test",0.286585,full,640,170
olmoe_instruct,64,8,R8,8,mmlu_flan_cot_fewshot,sample_len,228.000000,4,640,469
olmoe_instruct,64,8,R8,8,mmlu_flan_cot_fewshot,"exact_match,get-answer",0.315789,4,640,469
qwen35_instruct,256,8,free,,gsm8k_cot_zeroshot,sample_len,200.000000,200,1024,223
qwen35_instruct,256,8,free,,gsm8k_cot_zeroshot,"exact_match,strict-match",0.030000,200,1024,223
qwen35_instruct,256,8,free,,gsm8k_cot_zeroshot,"exact_match,flexible-extract",0.470000,200,1024,223
qwen35_instruct,256,8,free,,humaneval_instruct,sample_len,164.000000,full,1024,137
qwen35_instruct,256,8,free,,humaneval_instruct,"pass@1,create_test",0.945122,full,1024,137
qwen35_instruct,256,8,free,,mmlu_flan_cot_fewshot,sample_len,228.000000,4,1024,342
qwen35_instruct,256,8,free,,mmlu_flan_cot_fewshot,"exact_match,get-answer",0.320175,4,1024,342
qwen35_instruct,256,8,free,,gsm8k_cot_zeroshot,sample_len,200.000000,200,1024,256
qwen35_instruct,256,8,free,,gsm8k_cot_zeroshot,"exact_match,strict-match",0.010000,200,1024,256
qwen35_instruct,256,8,free,,gsm8k_cot_zeroshot,"exact_match,flexible-extract",0.490000,200,1024,256
qwen35_instruct,256,8,free,,ifeval,sample_len,200.000000,200,1024,367
qwen35_instruct,256,8,free,,ifeval,"prompt_level_strict_acc,none",0.215000,200,1024,367
qwen35_instruct,256,8,free,,ifeval,"inst_level_strict_acc,none",0.393082,200,1024,367
qwen35_instruct,256,8,free,,ifeval,"prompt_level_loose_acc,none",0.220000,200,1024,367
qwen35_instruct,256,8,free,,ifeval,"inst_level_loose_acc,none",0.396226,200,1024,367
qwen35_instruct,256,8,free,,humaneval_instruct,sample_len,164.000000,full,1024,124
qwen35_instruct,256,8,free,,humaneval_instruct,"pass@1,create_test",0.945122,full,1024,124
qwen35_instruct,256,8,free,,mmlu_flan_cot_fewshot,sample_len,228.000000,4,1024,348
qwen35_instruct,256,8,free,,mmlu_flan_cot_fewshot,"exact_match,get-answer",0.320175,4,1024,348
qwen35_instruct,256,8,R32,32,gsm8k_cot_zeroshot,sample_len,200.000000,200,1024,430
qwen35_instruct,256,8,R32,32,gsm8k_cot_zeroshot,"exact_match,strict-match",0.045000,200,1024,430
qwen35_instruct,256,8,R32,32,gsm8k_cot_zeroshot,"exact_match,flexible-extract",0.450000,200,1024,430
qwen35_instruct,256,8,R32,32,ifeval,sample_len,200.000000,200,1024,572
qwen35_instruct,256,8,R32,32,ifeval,"prompt_level_strict_acc,none",0.220000,200,1024,572
qwen35_instruct,256,8,R32,32,ifeval,"inst_level_strict_acc,none",0.399371,200,1024,572
qwen35_instruct,256,8,R32,32,ifeval,"prompt_level_loose_acc,none",0.235000,200,1024,572
qwen35_instruct,256,8,R32,32,ifeval,"inst_level_loose_acc,none",0.408805,200,1024,572
qwen35_instruct,256,8,R32,32,humaneval_instruct,sample_len,164.000000,full,1024,448
qwen35_instruct,256,8,R32,32,humaneval_instruct,"pass@1,create_test",0.908537,full,1024,448
qwen35_instruct,256,8,R32,32,mmlu_flan_cot_fewshot,sample_len,228.000000,4,1024,1519
qwen35_instruct,256,8,R32,32,mmlu_flan_cot_fewshot,"exact_match,get-answer",0.342105,4,1024,1519
qwen35_instruct,256,8,R8,8,gsm8k_cot_zeroshot,sample_len,200.000000,200,1024,428
qwen35_instruct,256,8,R8,8,gsm8k_cot_zeroshot,"exact_match,strict-match",0.030000,200,1024,428
qwen35_instruct,256,8,R8,8,gsm8k_cot_zeroshot,"exact_match,flexible-extract",0.415000,200,1024,428
qwen35_instruct,256,8,R8,8,ifeval,sample_len,200.000000,200,1024,575
qwen35_instruct,256,8,R8,8,ifeval,"prompt_level_strict_acc,none",0.220000,200,1024,575
qwen35_instruct,256,8,R8,8,ifeval,"inst_level_strict_acc,none",0.402516,200,1024,575
qwen35_instruct,256,8,R8,8,ifeval,"prompt_level_loose_acc,none",0.225000,200,1024,575
qwen35_instruct,256,8,R8,8,ifeval,"inst_level_loose_acc,none",0.402516,200,1024,575
qwen35_instruct,256,8,R8,8,humaneval_instruct,sample_len,164.000000,full,1024,433
qwen35_instruct,256,8,R8,8,humaneval_instruct,"pass@1,create_test",0.896341,full,1024,433
qwen35_instruct,256,8,R8,8,mmlu_flan_cot_fewshot,sample_len,228.000000,4,1024,1529
qwen35_instruct,256,8,R8,8,mmlu_flan_cot_fewshot,"exact_match,get-answer",0.359649,4,1024,1529
gemma4_instruct,128,8,free,,gsm8k_cot_zeroshot,sample_len,10.000000,10,640,39
gemma4_instruct,128,8,free,,gsm8k_cot_zeroshot,"exact_match,strict-match",0.000000,10,640,39
gemma4_instruct,128,8,free,,gsm8k_cot_zeroshot,"exact_match,flexible-extract",0.900000,10,640,39
gemma4_instruct,128,8,R8,8,gsm8k_cot_zeroshot,sample_len,10.000000,10,640,31
gemma4_instruct,128,8,R8,8,gsm8k_cot_zeroshot,"exact_match,strict-match",0.000000,10,640,31
gemma4_instruct,128,8,R8,8,gsm8k_cot_zeroshot,"exact_match,flexible-extract",0.900000,10,640,31
gemma4_instruct,128,8,free,,gsm8k_cot_zeroshot,sample_len,200.000000,200,640,44
gemma4_instruct,128,8,free,,gsm8k_cot_zeroshot,"exact_match,strict-match",0.000000,200,640,44
gemma4_instruct,128,8,free,,gsm8k_cot_zeroshot,"exact_match,flexible-extract",0.865000,200,640,44
gemma4_instruct,128,8,free,,ifeval,sample_len,200.000000,200,640,54
gemma4_instruct,128,8,free,,ifeval,"prompt_level_strict_acc,none",0.870000,200,640,54
gemma4_instruct,128,8,free,,ifeval,"inst_level_strict_acc,none",0.915094,200,640,54
gemma4_instruct,128,8,free,,ifeval,"prompt_level_loose_acc,none",0.880000,200,640,54
gemma4_instruct,128,8,free,,ifeval,"inst_level_loose_acc,none",0.921384,200,640,54
gemma4_instruct,128,8,free,,mmlu_flan_cot_fewshot,sample_len,228.000000,4,640,96
gemma4_instruct,128,8,free,,mmlu_flan_cot_fewshot,"exact_match,get-answer",0.697368,4,640,96
gemma4_instruct,128,8,R16,16,gsm8k_cot_zeroshot,sample_len,200.000000,200,640,111
gemma4_instruct,128,8,R16,16,gsm8k_cot_zeroshot,"exact_match,strict-match",0.000000,200,640,111
gemma4_instruct,128,8,R16,16,gsm8k_cot_zeroshot,"exact_match,flexible-extract",0.855000,200,640,111
gemma4_instruct,128,8,R16,16,ifeval,sample_len,200.000000,200,640,125
gemma4_instruct,128,8,R16,16,ifeval,"prompt_level_strict_acc,none",0.845000,200,640,125
